subject,trial_type,phase,digit,correct,rt,wmtask,parity,task,key_press,value,targetkey
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,433.21,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,1,557.17,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,390.18,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,625.575,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,828.45,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,658.195,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,579.115,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,762.02,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,490.51,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,0,458.96,spatial,even,parity,65,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,498.07,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,715.06,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,1,378.74,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,367.425,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,514.14,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,422.215,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,400.445,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,444.005,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,601.53,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,511.635,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,548.435,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,1,477.36,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,656.41,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,1295.17,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,502.695,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,0,681.77,spatial,even,parity,65,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,555.85,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,388.47,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,623.69,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,390.405,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,0,458.475,spatial,odd,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,1,612.665,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,523.61,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,487.51,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,894.98,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,772.565,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,498.535,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,723.94,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,486.13,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,661.13,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,0,547.73,spatial,odd,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,379.39,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,379.51,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,446.505,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,423.37,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,431.73,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,0,467.62,spatial,even,parity,65,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,328.93,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,396.77,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,445.03,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,0,422.285,spatial,odd,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,0,714.255,spatial,even,parity,65,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,0,433.505,spatial,even,parity,65,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,411.51,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,581.895,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,921.08,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,705.44,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,425.16,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,1,1187.68,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,467.28,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,925.595,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,436.205,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,475.455,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,0,647.91,spatial,even,parity,65,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,434.47,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,1026.83,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,455.99,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,434.79,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,536.545,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,0,542.865,spatial,odd,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,1,705.765,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,648.52,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,1049.72,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,344.14,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,521.345,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,1,535.905,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,559.22,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,740.02,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,602.99,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,412.13,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,456.215,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,479.265,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,0,601.43,spatial,odd,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,0,580.725,spatial,even,parity,65,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,446,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,678.565,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,545.65,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,1,718.31,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,0,772.43,spatial,odd,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,444.76,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,645.3,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,907.505,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,422.91,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,420.88,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,534.78,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,757.95,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,587.735,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,534.79,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,592.31,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,0,840.04,spatial,odd,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,487.9,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,0,490.34,spatial,even,parity,65,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,422.165,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,1949.44,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,1359.37,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,1,701.395,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,1008.03,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,468.4,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,688.545,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,770.11,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,534.735,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,456.45,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,511.695,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,465.495,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,649.605,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,1,468.075,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,536.45,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,1266.72,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,510.525,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,1054.94,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,1,1185.16,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,1267.05,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,621.615,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,0,1234.99,spatial,odd,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,2404.55,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,512.32,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,467.07,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,804.595,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,760.005,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,0,567.8,spatial,even,parity,65,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,558.065,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,581.06,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,1692.12,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,872.93,spatial,odd,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,423.165,spatial,even,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,772.885,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,0,577.68,spatial,even,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,941.425,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,713.69,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,605.535,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,465.63,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,998.235,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,532.79,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,0,636.47,spatial,even,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,435.16,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,760.085,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,0,477.085,spatial,even,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,727.9,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,570.885,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,648.975,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,467.97,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,2043.54,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,547.57,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,509.03,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,412.935,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,490.67,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,1,467.51,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,690.905,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,0,672.955,spatial,odd,parity,65,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,1,738.505,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,501.49,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,546.425,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,695.39,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,565.77,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,0,605.17,spatial,even,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,818.46,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,0,851.17,spatial,odd,parity,65,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,619.2,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,690.305,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,987.29,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,501.495,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,613.34,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,1288.98,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,447.19,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,1,414.565,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,1,411.155,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,498.275,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,443.45,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,815.555,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,412.475,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,693.36,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,869.665,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,467.53,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,1,1263.7,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,556.475,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,659.105,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,1749.78,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,726.67,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,0,512.315,spatial,even,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,445.685,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,400.04,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,470.69,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,531.9,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,0,490.515,spatial,odd,parity,65,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,588.25,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,670.12,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,1,592.18,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,633.88,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,546.175,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,0,1069.11,spatial,even,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,626.125,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,626.415,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,672.655,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,750.43,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,423.855,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,0,757.255,spatial,even,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,442.765,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,488.675,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,500.12,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,1,682.185,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,0,480.04,spatial,even,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,482.2,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,549.045,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,412.895,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,413.005,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,0,981.59,spatial,odd,parity,65,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,852.095,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,1097.79,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,1006.75,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,1,1088,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,377.38,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,1,457.67,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,536.16,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,9,1,929.505,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,1,1,1029.69,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,4,1,611.25,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,8,1,689.895,spatial,even,parity,65,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,3,1,757.49,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,7,1,541.965,spatial,odd,parity,76,NA,right
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,6,0,363.565,spatial,even,parity,76,NA,left
2pyg40ulwch8gsl8taz3,html-keyboard-response,load,2,0,351.495,spatial,even,parity,76,NA,left
